img_file,predicted_class,probabilities
bff9a191-26f1-4dfb-92ed-ae158482a2e3.png,sharp,"[0.07142538577318192, 0.9285746812820435]"
b7d0af93-47a0-4f64-a36d-8f6dec4b2ff1.png,blurred,"[0.9379419088363647, 0.06205806881189346]"
75a1eb13-faa2-4aae-98b5-008529681dfc.png,sharp,"[0.11894916743040085, 0.8810508251190186]"
dd2adfeb-6127-470c-83f5-caaa2fe30277.png,sharp,"[0.054890986531972885, 0.9451090097427368]"
cfff0b1a-94e1-46d7-a82d-87c867e3f161.png,blurred,"[0.9713587760925293, 0.028641149401664734]"
c58745af-c7bd-4c8d-9e75-e59d87f169ef.png,blurred,"[0.9999750852584839, 2.4949520593509078e-05]"
de7eab63-61c7-4659-9702-53e43734ec27.png,sharp,"[0.12578348815441132, 0.8742164969444275]"
0f1c3e47-39c7-4c7e-ae67-5098fe0c325a.png,sharp,"[0.05811057612299919, 0.9418893456459045]"
41f96f41-2ca7-431d-88c3-467ca62df770.png,blurred,"[0.9868978261947632, 0.013102098368108273]"
f6af04c7-c1f3-4bcb-a4a0-d8b17e8f845f.png,blurred,"[0.9996984004974365, 0.00030167351360432804]"
4e4014d9-79db-4a27-8682-e8038cbab600.png,sharp,"[0.14235155284404755, 0.8576484322547913]"
7a844e87-bff3-4b12-830b-374b7cbb4547.png,sharp,"[0.45059239864349365, 0.5494076013565063]"
dc791a9d-6ecb-41c3-83f3-14e2bb2d6800.png,blurred,"[0.9665447473526001, 0.03345530852675438]"
9fdd8c6b-56e9-4a3a-a5b9-0baffa67a42e.png,blurred,"[0.6718582510948181, 0.3281417191028595]"
0e66ed15-a2ea-459d-acde-7ef241d37800.png,blurred,"[0.9989239573478699, 0.0010760664008557796]"
39bda471-c087-4f8d-b45b-7a93ad13b36f.png,sharp,"[0.021895762532949448, 0.9781041741371155]"
08188786-af70-4080-bb90-080b971f32ae.png,sharp,"[0.3048626482486725, 0.6951373815536499]"
10c815ae-a014-4eff-8637-c3a5bd2fe2e0.png,sharp,"[0.18491986393928528, 0.8150801658630371]"
bf8fcd44-34b8-4ec4-87b6-69942642ac81.png,blurred,"[0.9945074915885925, 0.005492468364536762]"
c3e15467-e441-413e-bf02-9816a8e42739.png,sharp,"[0.0035010736901313066, 0.9964989423751831]"
1f4d30f1-c6d4-42ec-bf23-54ebabde58bf.png,blurred,"[0.999873161315918, 0.00012678005441557616]"
a8a93220-63bc-4f41-bbed-4adbbac5e171.png,sharp,"[0.0035570457112044096, 0.996442973613739]"
3b4fd22a-9bc6-465c-a5cc-c00b4f7958b9.png,blurred,"[0.8120583891868591, 0.18794159591197968]"
caf461ea-95cf-4c84-80a3-ee766be4003a.png,sharp,"[0.49654555320739746, 0.5034545063972473]"
6f16f577-606a-4448-a890-d19c6455ff78.png,blurred,"[0.7209126353263855, 0.2790873646736145]"
02794385-cef9-4e28-9dee-23fff66138de.png,sharp,"[0.0035150120966136456, 0.9964849948883057]"
bacf5206-0e5d-4d2c-8805-42eadfe67759.png,blurred,"[0.8654889464378357, 0.13451099395751953]"
740a684c-98eb-4ea4-9293-f2edc211dbff.png,sharp,"[0.024119887501001358, 0.9758801460266113]"
e401dda7-66c2-4561-9f10-a84d16188be9.png,sharp,"[0.042446792125701904, 0.9575531482696533]"
9d0241de-3b44-4388-82fc-ff1f2f225b6a.png,blurred,"[0.602688193321228, 0.3973117768764496]"
204ba2bb-1331-49a1-b970-914b298bb3ee.png,sharp,"[0.25487834215164185, 0.7451216578483582]"
2498968d-bacc-406f-b45e-89a8d2c3eb98.png,blurred,"[0.9974864721298218, 0.0025134962052106857]"
96256f48-2e6a-4fde-a642-91f770e0fdc5.png,sharp,"[0.004528713412582874, 0.9954713582992554]"
110d4738-34a5-4919-b95c-56646f09d08c.png,sharp,"[0.023125668987631798, 0.9768742918968201]"
120452fa-e551-4e05-84e1-74259fa4b71e.png,blurred,"[0.5609745979309082, 0.4390254318714142]"
ec1f3216-dc23-404e-b66d-b689c2415e09.png,blurred,"[0.9989331364631653, 0.0010668294271454215]"
4bff6fbc-b765-4d1f-8f96-d150e04c6cb8.png,sharp,"[0.17352309823036194, 0.8264768719673157]"
1846eda2-7a03-4439-b080-92fb1278715b.png,blurred,"[0.5735718607902527, 0.4264281094074249]"
7fe050e5-499c-464d-ad87-c23254e16af0.png,sharp,"[0.4867716133594513, 0.5132283568382263]"
c135c887-1382-431c-889c-0f0bd4b4aae8.png,blurred,"[0.9870471954345703, 0.012952766381204128]"
9dc39425-5a32-47a0-b84a-6d2a53987d05.png,sharp,"[0.042203936725854874, 0.9577960968017578]"
6408f0be-9f50-45d5-bff0-80de21937255.png,blurred,"[0.9999562501907349, 4.370097303763032e-05]"
c8305372-d13c-454f-8c4b-e9fc5e7cae84.png,sharp,"[0.06973432749509811, 0.9302656054496765]"
de851cff-3cfe-4dc7-8765-7541c6d4e6d2.png,blurred,"[0.9541260004043579, 0.04587405174970627]"
a40da12b-e8a4-4f52-89b5-92c6a6a7a26e.png,sharp,"[0.13373476266860962, 0.8662652969360352]"
88967a2e-aa58-419d-a011-4f1be075d37a.png,blurred,"[0.6451396942138672, 0.3548603653907776]"
31c41cce-fca2-4ad7-be41-6d57d6333f72.png,blurred,"[0.9646105170249939, 0.035389430820941925]"
3983f2f6-7898-448d-977d-b475b42308eb.png,sharp,"[0.2564118504524231, 0.7435881495475769]"
c98b255c-e685-45e0-972e-419709ae7703.png,blurred,"[0.772059977054596, 0.2279399335384369]"
bdbebe38-0c69-4c69-a068-5c9faef1667a.png,sharp,"[0.08844409883022308, 0.9115559458732605]"
8475dd8b-a0fd-4c65-b193-edd4e7ab611a.png,sharp,"[0.21168887615203857, 0.7883111238479614]"
f449925b-d8f7-4c09-a76f-6bb5e16fb8cb.png,blurred,"[0.9980970025062561, 0.001902962219901383]"
5d2f8d0a-b95d-474b-b07f-5a26ba8173a3.png,blurred,"[0.9607669711112976, 0.03923308104276657]"
5e92c67a-b370-400b-85d7-a74c5e66120e.png,sharp,"[0.0410868264734745, 0.9589132070541382]"
ab98c58d-9395-4300-836f-3267130ab30e.png,blurred,"[0.9726948738098145, 0.027305152267217636]"
58d0dec8-b0f0-49dc-9d2f-7559f18ec9a3.png,sharp,"[0.020218411460518837, 0.9797816276550293]"
d2bf9ce4-af39-4bfe-8ab3-a454c4e95940.png,sharp,"[0.006864362861961126, 0.9931356906890869]"
6e74ecd1-0f69-4e8a-b691-55a15a2a07f3.png,blurred,"[0.9344269037246704, 0.06557315587997437]"
9b4d3f10-fd9b-46ae-99be-0f650288cb54.png,sharp,"[0.36588460206985474, 0.63411545753479]"
5d933476-f4ff-4067-b441-7af1340946fa.png,sharp,"[0.3369618058204651, 0.6630381941795349]"
a29cbfbb-9d92-4849-b295-6cd79e785705.png,blurred,"[0.5855993032455444, 0.41440069675445557]"
894c128b-8a43-4840-845f-442303116a01.png,sharp,"[0.057112958282232285, 0.9428870677947998]"
3375688b-bba6-4ca4-aa6f-9341cae58c10.png,blurred,"[0.6037279367446899, 0.39627209305763245]"
2aac88bd-c50c-48fe-91ca-c529c5dea330.png,blurred,"[0.9999374151229858, 6.254226173041388e-05]"
a08d070d-c15b-48bc-904d-88cd313bb32e.png,sharp,"[0.09507676213979721, 0.9049232602119446]"
cf877d5a-6dfc-479b-bceb-6fed05e498fd.png,sharp,"[6.617217877646908e-05, 0.9999338388442993]"
afa6963c-4c78-438e-8e0f-27cf97d06eca.png,sharp,"[0.002545693889260292, 0.9974543452262878]"
3c93d696-9f14-43dc-b369-97f13a43a95c.png,sharp,"[0.29060444235801697, 0.7093955278396606]"
c79b2225-c27f-459b-97e3-349bb8bbfbf5.png,sharp,"[0.00022206947323866189, 0.9997779726982117]"
0cb72d9d-ef5a-4449-b9b9-f3818f77aa2f.png,blurred,"[0.6241726279258728, 0.3758274018764496]"
a393c1ae-effe-44f0-93aa-1c1de14a790b.png,sharp,"[0.11653017997741699, 0.883469820022583]"
857a2714-28a9-4516-8ecf-c411be995278.png,blurred,"[0.8397186398506165, 0.16028137505054474]"
95ada3b4-dbdf-4119-99a0-2f1d472b5e34.png,blurred,"[0.9895357489585876, 0.010464237071573734]"
15b4a2bb-ca84-4d8b-a91f-c6e78da713f6.png,blurred,"[0.7965271472930908, 0.20347289741039276]"
1adf0c12-3117-4552-8d2b-e57139460e75.png,blurred,"[0.9171013832092285, 0.08289864659309387]"
98667623-1878-4b2f-9d3f-3857180f08e0.png,blurred,"[0.6389203071594238, 0.36107972264289856]"
9248a01e-6a42-4b29-bb39-2644b91db933.png,sharp,"[0.27641093730926514, 0.7235890030860901]"
c62eb52a-87b7-4312-8d96-43675c1303b9.png,blurred,"[0.8564261794090271, 0.1435738354921341]"
14ce5da5-732d-4ad8-9eb5-fbfd66de508e.png,sharp,"[0.06330659240484238, 0.9366933703422546]"
067fa829-bce9-465b-8aa1-e6d6e32840dd.png,sharp,"[0.19043351709842682, 0.8095664978027344]"
006aa293-50f8-4326-80bf-318ac1009846.png,blurred,"[0.9692978262901306, 0.030702201649546623]"
b4a9cb03-f81d-4918-bf1e-dd4d100fac84.png,sharp,"[0.0002979197888635099, 0.9997020363807678]"
78102fd1-389b-4949-a5ab-3b5b693ed469.png,sharp,"[0.3316495716571808, 0.6683504581451416]"
4c080b52-8aae-4add-a6c4-5e9cc852ddf8.png,sharp,"[0.027461186051368713, 0.9725387692451477]"
7ade47e4-52db-4066-8d62-c47fa09483cd.png,blurred,"[0.5755724906921387, 0.42442750930786133]"
ab34b705-bc39-4518-9293-39950f79c632.png,sharp,"[0.009303530678153038, 0.9906964302062988]"
84c59c29-a76f-43b6-98c5-c6dbadbd83a5.png,sharp,"[0.015515646897256374, 0.9844843745231628]"
dda7f054-b3dd-47d4-82de-5282b9d48ec1.png,blurred,"[0.8134093880653381, 0.18659058213233948]"
16afdcd0-67de-4e67-95c8-99a11268af2a.png,sharp,"[0.4540039896965027, 0.5459960103034973]"
eed24690-9895-4d2d-8a95-4bb8c683a3b4.png,blurred,"[0.789451539516449, 0.21054846048355103]"
277e5079-d651-461a-9545-c9d46eba03d8.png,sharp,"[0.12916049361228943, 0.870839536190033]"
32f87c8d-0254-4ebb-9563-a2dfe6a8f28d.png,sharp,"[0.3292122781276703, 0.6707877516746521]"
041437a5-2865-451f-8a90-424b359f1a5f.png,sharp,"[0.005424915347248316, 0.994575023651123]"
46205b8e-c03c-4422-abe1-be9294cfa7ac.png,sharp,"[0.12382861971855164, 0.8761714100837708]"
648ae5fe-ae33-4bbf-8aaa-217304dad506.png,blurred,"[0.6118373274803162, 0.38816267251968384]"
a7fa442f-868f-416c-9205-a9988efd6101.png,blurred,"[0.9444267153739929, 0.055573221296072006]"
a54dfffa-ab85-4140-bce0-0eea45c81ee8.png,sharp,"[1.778166915755719e-05, 0.9999822378158569]"
e7e5f80f-fd4b-485f-b39a-debdf157a586.png,blurred,"[0.6389970183372498, 0.36100295186042786]"
f677fe5d-c481-4e26-a0d8-c03f1cb31338.png,blurred,"[0.8548833727836609, 0.1451166421175003]"
ffdf0212-10e2-4605-b964-9382579c63da.png,sharp,"[0.08607441186904907, 0.9139256477355957]"
a7abcf4c-e5a2-4ac6-81b2-9feccc0f83c5.png,sharp,"[0.21505101025104523, 0.784949004650116]"
dfd51eeb-1e1c-465c-a5d4-9a1d74717b76.png,sharp,"[0.40010571479797363, 0.5998942255973816]"
ee76b9df-79be-49a5-969f-e9a6796c8b37.png,sharp,"[0.015169261023402214, 0.9848307371139526]"
cd381c6c-3a7a-4b3e-b7b8-2306d79f6810.png,blurred,"[0.7416987419128418, 0.25830134749412537]"
9e8a4141-4704-4fdc-be78-f6f5e0cfb265.png,blurred,"[0.795859694480896, 0.2041403353214264]"
5f5888c7-20c6-464f-81da-c8b8f4017726.png,sharp,"[0.38348859548568726, 0.6165114045143127]"
e41e1c7f-4957-4234-896b-6cd9a2444a56.png,blurred,"[0.9963524341583252, 0.0036475721281021833]"
5f7d32f0-c5e7-4940-a912-fcc6feaa3e5b.png,blurred,"[0.9929925203323364, 0.007007547188550234]"
79cf6b99-8c3c-4266-9b2d-98bdda802230.png,blurred,"[0.5100006461143494, 0.48999935388565063]"
efe96da8-062a-45cd-aee4-ec4a08819530.png,sharp,"[0.007472393102943897, 0.9925276041030884]"
b6d5798d-1bfd-4cc6-b700-a1d5134cc557.png,blurred,"[0.9541527032852173, 0.04584725946187973]"
9363bf5e-3ce7-4731-ab24-1346380b2b77.png,sharp,"[0.004525640048086643, 0.9954743981361389]"
4b33f193-3421-4ded-aa44-0f0bc6e6b827.png,sharp,"[0.0005616156850010157, 0.9994383454322815]"
f15a2775-e21a-4100-91f4-80481cc68c00.png,sharp,"[0.1087251827120781, 0.8912748098373413]"
f7fc167f-8a5c-4257-bb8c-e7ba2668a43e.png,sharp,"[6.775525253033265e-05, 0.9999322891235352]"
26541014-ef95-4ef2-afa4-9b5dd1d0ab63.png,sharp,"[0.017551276832818985, 0.9824487566947937]"
d8051a7b-5a5e-42fa-b2e6-54512c8a41d9.png,sharp,"[0.0009282389073632658, 0.9990717172622681]"
0430ebd0-a60d-4c61-b58a-ac5fc0c5bafe.png,sharp,"[0.25553828477859497, 0.744461715221405]"
e6302964-e08f-466a-8cfe-9252cb0806c7.png,sharp,"[0.006317814812064171, 0.9936821460723877]"
9212897d-af8b-446a-a5c8-1f294522f3e3.png,sharp,"[0.061358727514743805, 0.9386412501335144]"
ab28bee7-3c8c-483f-8108-e5a4b4fc30ac.png,sharp,"[0.001388502074405551, 0.9986114501953125]"
202bc8ce-95d2-48c4-852a-d7eb4132d241.png,sharp,"[0.09494370222091675, 0.9050562381744385]"
d9ac93d0-d827-4591-a744-40853beaf5e7.png,sharp,"[0.025093169882893562, 0.9749068021774292]"
88a1f48e-ef25-49fa-a4ee-9b7f570fe61d.png,sharp,"[0.3856462240219116, 0.6143537759780884]"
3db9aead-ace2-4639-bd1b-5db87393608a.png,sharp,"[7.494378223782405e-05, 0.9999250173568726]"
ce7fb216-a8fa-4893-a027-293fcff360cb.png,sharp,"[0.006331663113087416, 0.9936683773994446]"
7bc5b87d-4433-4bbe-a0a8-fc6d8e6464e5.png,sharp,"[0.00101254612673074, 0.9989874958992004]"
ddf12ba4-1215-4fdf-8720-9728c0a6584e.png,sharp,"[0.04545443132519722, 0.9545456171035767]"
598d6252-319d-48d8-9efe-92a4d69d4c3c.png,sharp,"[0.35977721214294434, 0.6402227282524109]"
551fe656-5352-48fd-abe7-521192ec52b7.png,sharp,"[0.03443567454814911, 0.9655643701553345]"
3c889eab-211b-4f5d-9d4f-79539712f8a1.png,sharp,"[0.006151373498141766, 0.9938486218452454]"
5de9155c-2cbe-4f35-a5d5-1949c377f3ab.png,sharp,"[0.003534862771630287, 0.9964650869369507]"
731f409a-e2c9-4d43-b36d-ebe7f1285375.png,sharp,"[0.025552865117788315, 0.9744471311569214]"
5ecda3f1-986d-4b84-b9cd-d858ca5bcd6b.png,blurred,"[0.914079487323761, 0.08592051267623901]"
67f3967e-c411-41f4-bc2e-9354a4a860a4.png,sharp,"[0.1692771315574646, 0.8307228684425354]"
6b5625b1-1deb-454b-86d1-ffa7cc4db2d3.png,sharp,"[0.03358832746744156, 0.9664116501808167]"
af897012-8bac-4d93-b590-eaf0e1f8f3e3.png,sharp,"[0.0027568668592721224, 0.9972431659698486]"
e29474cb-71c1-433c-971b-4296ac676da5.png,sharp,"[0.04399661347270012, 0.9560033082962036]"
89f922f0-c46a-41df-aaf2-1d58714a587f.png,sharp,"[0.048790834844112396, 0.9512091875076294]"
2f9f291a-ca38-4e50-aeff-65d241ccbb40.png,sharp,"[0.23446817696094513, 0.7655318379402161]"
6e9e81c3-00df-491f-9b6d-106781c53f2a.png,blurred,"[0.7629639506340027, 0.23703600466251373]"
67f15bfa-beb3-4bcc-b66a-3f3c4300bb20.png,sharp,"[0.05205165222287178, 0.9479483366012573]"
eb956ff2-afa6-4451-9d77-54aeaca8ac86.png,blurred,"[0.9997699856758118, 0.000230073303100653]"
45acf30f-0793-4dc6-ad7d-b08943d9269a.png,blurred,"[0.9952411651611328, 0.004758893512189388]"
ce1fc20b-7483-40de-80f8-bd6fcb5db301.png,sharp,"[0.03451981022953987, 0.9654801487922668]"
ee2fed64-7dd7-4d7c-a971-9b32407f4b29.png,blurred,"[0.6209805607795715, 0.37901943922042847]"
ae7a29e5-1f5a-431a-80af-dbbc0be423e8.png,sharp,"[0.05613980069756508, 0.9438602328300476]"
ef55c005-25ce-4f08-a3dd-a311a3f6ed7d.png,blurred,"[0.9998704195022583, 0.0001295570400543511]"
cbd5a4fd-1de2-42bf-8a6a-bef2a32411d8.png,sharp,"[0.0824175477027893, 0.9175823926925659]"
3e0593f4-5d0e-4873-baec-fcacab320535.png,blurred,"[0.9638311266899109, 0.03616887703537941]"
288e7822-c775-4375-8180-9a76757eeb84.png,sharp,"[0.00011874811025336385, 0.9998812675476074]"
72909389-e380-42d3-95f6-5410ae93a896.png,blurred,"[0.9975751042366028, 0.0024249108973890543]"
412c7298-1008-4541-85e7-aa81609db315.png,blurred,"[0.8661888241767883, 0.13381117582321167]"
6fbf479b-66b4-49d8-a400-eb54fb650533.png,sharp,"[0.10139946639537811, 0.8986005783081055]"
8b1a3fb2-7d32-4c8e-997f-cc4cd08cbc7a.png,sharp,"[0.07943779230117798, 0.9205621480941772]"
03719918-a7e7-45dc-b2b8-3fdb73f5ad38.png,sharp,"[0.36047565937042236, 0.6395244002342224]"
b6c5d57b-9dd8-43e2-bebe-65366d0a99ac.png,sharp,"[0.014924873597919941, 0.9850751161575317]"
91378a29-96d9-4c75-b805-af513b9d13e4.png,sharp,"[0.13139395415782928, 0.8686060309410095]"
ec0d2fc8-1c30-4256-a0d3-0cfa93b64ed3.png,blurred,"[0.8571165204048157, 0.1428835242986679]"
adca564d-77c3-4667-a5bf-7efcae1eba09.png,sharp,"[0.09780901670455933, 0.9021909832954407]"
88e36f81-b1ac-484f-a595-5d0a0ba62ee2.png,sharp,"[0.057612430304288864, 0.9423875212669373]"
a9efe8ab-50b8-4c5c-9505-eac6f48e2016.png,sharp,"[0.0032518990337848663, 0.9967480897903442]"
0c240bf6-1252-4637-994a-aa2053dab975.png,sharp,"[0.0010199841344729066, 0.9989799857139587]"
c63df707-0353-4d25-8f24-cc0b8b3f3025.png,blurred,"[0.9987995624542236, 0.0012004233431071043]"
dc26e057-560d-421e-ae84-0ef07d7b8be3.png,blurred,"[0.9758350849151611, 0.024164922535419464]"
11aa0c39-f9fd-4781-9ff1-3ae147a9b0d2.png,blurred,"[0.9936442375183105, 0.006355723831802607]"
1e02b798-0d23-45f1-82cf-7ce7c32e4988.png,sharp,"[0.16224710643291473, 0.8377528786659241]"
9627515a-5f06-4baf-83b1-7f1f55a984d8.png,blurred,"[0.6167987585067749, 0.3832012414932251]"
9f48c484-e75f-4a5a-928a-716c9aa57f91.png,sharp,"[0.0005393738974817097, 0.9994606375694275]"
6c1307e7-dd5b-4d4d-8e6f-f17cea58c2cb.png,sharp,"[0.07518088072538376, 0.9248191118240356]"
e2ce92b5-eb6c-4505-beda-60f779766f2c.png,sharp,"[0.09461118280887604, 0.9053888916969299]"
05e973eb-323f-494b-b831-97d04f522762.png,sharp,"[0.01105410885065794, 0.9889459013938904]"
47dfa360-102d-4e59-99c4-0022bf47d693.png,sharp,"[0.0002258524182252586, 0.999774158000946]"
2a5a3a40-99df-4261-aa25-272cdf9f20dd.png,blurred,"[0.8481518030166626, 0.15184815227985382]"
31059cdf-b706-4039-a2d1-1ff0a69c2872.png,blurred,"[0.9989835619926453, 0.0010164260165765882]"
72e4d185-6b11-4597-a74e-7a7027908032.png,sharp,"[0.23879602551460266, 0.7612040042877197]"
b9d1d56a-6eeb-468d-b751-78e3b946c242.png,blurred,"[0.6086680889129639, 0.39133185148239136]"
980f0d0b-6103-4fcd-8505-2addb22cda82.png,sharp,"[0.00044131785398349166, 0.9995586276054382]"
12092531-f50c-45c5-8d4d-3f08bc51e038.png,sharp,"[0.33869826793670654, 0.6613016724586487]"
390ed1f6-c96a-46e8-977b-be4d6e1c36ab.png,sharp,"[0.006138691678643227, 0.9938613176345825]"
26249700-ffb1-4a2e-9e1e-795542b41abb.png,sharp,"[0.024212677031755447, 0.9757872819900513]"
afbe1c2c-13ac-4ba9-af53-a74acde62a2b.png,blurred,"[0.7866740226745605, 0.21332599222660065]"
5c26bb15-2196-42f5-96a7-db6595ff7e1d.png,sharp,"[0.12507106363773346, 0.8749289512634277]"
44c292fb-973f-42a4-b693-20f8abc24047.png,sharp,"[0.04788705334067345, 0.9521129131317139]"
5b2e0c40-a45f-4bf2-8e6e-3a05e61926da.png,blurred,"[0.7792543768882751, 0.22074565291404724]"
bea4a0cb-f524-451b-a2f7-c3f3efe30f74.png,blurred,"[0.9999117851257324, 8.818906644592062e-05]"
0612ab1d-9007-44fc-8f25-959a4a0368ac.png,blurred,"[0.7370622754096985, 0.2629377543926239]"
787c57d0-bb3e-4670-9362-41e4d196ace4.png,sharp,"[0.0004859544860664755, 0.999514102935791]"
09e99f68-2260-4fcd-a331-d42aa905d7f2.png,blurred,"[0.8573973774909973, 0.1426025778055191]"
997163c3-f7cc-4bda-a393-666677e40682.png,sharp,"[0.15291109681129456, 0.8470889329910278]"
7ce6e7b6-4cf7-41c8-81ef-fc1c1e5b1a60.png,sharp,"[0.023564424365758896, 0.9764356017112732]"
0adfe7c6-c411-4799-b59b-790205fcf83a.png,blurred,"[0.9999535083770752, 4.653462747228332e-05]"
c21c31dd-461b-4538-84b9-dadf088ab149.png,sharp,"[0.014995415695011616, 0.9850045442581177]"
ecd404f2-b48b-4e9e-9bef-39791e71fc44.png,blurred,"[0.5099131464958191, 0.4900868237018585]"
4096153f-e56c-442f-b45f-a45b493c7362.png,blurred,"[0.9999707937240601, 2.9208127671154216e-05]"
eaa6b1b3-9226-4915-a26f-9151731566a3.png,sharp,"[0.0772530660033226, 0.9227468967437744]"
8760b8ea-2e34-4d69-b3f4-b98f471f512c.png,sharp,"[0.45362937450408936, 0.5463705658912659]"
633789b6-ac8a-4d92-a5d6-69b14e878533.png,sharp,"[0.017373936250805855, 0.9826260805130005]"
074fc46f-b319-4fab-858f-ad6f34b1c408.png,sharp,"[0.23815716803073883, 0.7618428468704224]"
e1e5e8a8-2d2f-4483-bc76-54cb7f216632.png,sharp,"[0.09410886466503143, 0.9058911204338074]"
44266268-5fc4-496c-a43e-a012230f8b89.png,sharp,"[0.3622777462005615, 0.6377222537994385]"
261f5f10-b4ee-46a8-b467-4d8800083731.png,sharp,"[0.0011917492374777794, 0.9988082647323608]"
b237c539-d3c6-40aa-9d85-04b912162617.png,blurred,"[0.9986292123794556, 0.001370767131447792]"
9e480e89-aa63-4adf-a925-17c771bdf1bb.png,sharp,"[0.007927756756544113, 0.9920722842216492]"
eefe37dc-c776-4d08-924f-9f9efef71123.png,sharp,"[0.002711295383051038, 0.997288703918457]"
0c13c022-9f05-4df3-b3ab-cac12fe30263.png,sharp,"[0.0033058924600481987, 0.9966940879821777]"
649e2e94-fe63-49a3-8242-0988f446d614.png,sharp,"[0.18579426407814026, 0.8142056465148926]"
6542f538-6dca-46e6-869a-b9fd1dcfda04.png,sharp,"[0.024424958974123, 0.9755750894546509]"
35624b71-3399-4355-ac87-089ec3259f08.png,blurred,"[0.8842176198959351, 0.11578233540058136]"
9dddaa4d-e0dc-401d-b453-0eef503d5025.png,sharp,"[0.43766847252845764, 0.56233149766922]"
ccd6ea5c-9260-47a8-a246-3145bc925a63.png,blurred,"[0.892500638961792, 0.10749933123588562]"
6bb4ac56-2d10-4040-90b2-6f919eb98f57.png,sharp,"[0.30407005548477173, 0.6959299445152283]"
13eb6ab7-0fb0-4c62-8a82-7f36133e0055.png,sharp,"[0.04267940670251846, 0.9573206305503845]"
4b68173f-79fa-4ce2-a780-cf78cfcdd937.png,sharp,"[0.3025727868080139, 0.6974271535873413]"
d50875a2-2b7b-4fa0-b915-223158a81090.png,sharp,"[0.2360663264989853, 0.7639336585998535]"
c91605fa-2fdd-4406-b624-a19943ac8f52.png,blurred,"[0.8861467242240906, 0.11385323107242584]"
0f8891f8-0061-4dcc-b71b-95238b8dc093.png,sharp,"[0.24361510574817657, 0.7563849091529846]"
9a9bb958-ea2d-4c48-b1bb-0e0a9fd2a15f.png,blurred,"[0.9760457873344421, 0.023954151198267937]"
0979c45d-54c0-4de2-8f64-5a76aee7d065.png,sharp,"[0.029678013175725937, 0.9703219532966614]"
6ec7f4de-08f6-4fc9-a7ec-a12074d873e6.png,sharp,"[0.009023424237966537, 0.9909765720367432]"
c4aa65cd-42a3-4fe4-90e6-1f30e08c66fa.png,blurred,"[0.601101279258728, 0.39889875054359436]"
662a8770-feb7-41f7-b74f-25463df3c9ca.png,sharp,"[0.12698598206043243, 0.873013973236084]"
82ef13b4-87f5-44b0-84af-d4b8480b52d5.png,sharp,"[0.001748594455420971, 0.9982513785362244]"
6f1ac2ed-3466-4fba-b33e-16c98f24050c.png,sharp,"[0.025626560673117638, 0.974373459815979]"
aa9e56ee-a52c-4594-925d-852ca17c8c8a.png,sharp,"[0.4520584046840668, 0.5479416251182556]"
140c6a0c-7709-4e84-a818-204c737afccb.png,sharp,"[0.290146142244339, 0.7098538279533386]"
b48ff860-68c2-4e7d-a5a3-78e7b37349e1.png,sharp,"[0.1683284193277359, 0.8316715955734253]"
106fad12-9d97-4a3e-bad6-fe403f77d6d1.png,blurred,"[0.9937926530838013, 0.00620733667165041]"
2c635763-9d7f-4944-9047-d8326038f396.png,blurred,"[0.9663832783699036, 0.033616725355386734]"
4cda0a42-a7e4-4c1d-b910-287f9c6c14dc.png,blurred,"[0.9370484948158264, 0.06295156478881836]"
cfb0bce5-c367-42fd-a7e4-1189a251f221.png,sharp,"[0.0016512718284502625, 0.9983487129211426]"
2da66a37-36ca-425d-82f9-2a8486a3587f.png,sharp,"[0.18581730127334595, 0.814182698726654]"
6ff476c0-39f1-4aee-88c8-3490309573c1.png,blurred,"[0.9309510588645935, 0.06904896348714828]"
59eb5d8a-e579-4c77-b69c-900c8f9f70c8.png,sharp,"[0.01373672392219305, 0.9862632751464844]"
5fab4292-5ffe-4c75-bf11-983fd70e90ec.png,blurred,"[0.8353472352027893, 0.16465279459953308]"
3d02c004-f8ff-486b-974f-713baea47eb4.png,sharp,"[1.8294083929504268e-05, 0.9999817609786987]"
09c50e13-5768-4887-b756-f848375b7353.png,sharp,"[0.3900999128818512, 0.6099001169204712]"
b23eafff-0d33-4b50-b3b7-2e7540ebb1d5.png,sharp,"[0.17278753221035004, 0.8272125124931335]"
fab3e653-8d75-4027-8608-5690faf34b90.png,blurred,"[0.6426083445549011, 0.3573916256427765]"
d1737512-31a1-41ad-a94b-aa0be5e5801e.png,blurred,"[0.9999914169311523, 8.615363185526803e-06]"
3f3fc0fd-1da5-4fd9-beaf-f0dfa812c549.png,sharp,"[0.00069715193239972, 0.999302864074707]"
7c84e2f9-5bda-44da-b076-4df3429bb52b.png,blurred,"[0.9222949147224426, 0.07770510762929916]"
